Unnamed: 0,pokedex_number,name,generation,is_legendary,type_number,type_1,type_2,height_m,weight_kg,ability_1,ability_2,total_points,hp,attack,defense,sp_attack,sp_defense,speed,base_friendship,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,Evolution,form,base_name,has_image
875,749,Mudbray,7,0,1,Ground,,1.0,110.0,Own Tempo,Stamina,385.0,70.0,100.0,70.0,45.0,55.0,45.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,base,,False
876,750,Mudsdale,7,0,1,Ground,,2.5,920.0,Own Tempo,Stamina,500.0,100.0,125.0,100.0,55.0,85.0,35.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,base,,False
877,751,Dewpider,7,0,2,Water,Bug,0.3,4.0,Water Bubble,,269.0,38.0,40.0,52.0,40.0,72.0,27.0,70.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,base,,False
878,752,Araquanid,7,0,2,Water,Bug,1.8,82.0,Water Bubble,,454.0,68.0,70.0,92.0,50.0,132.0,42.0,70.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,base,,False
879,753,Fomantis,7,0,1,Grass,,0.3,1.5,Leaf Guard,,250.0,40.0,55.0,35.0,50.0,35.0,35.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
880,754,Lurantis,7,0,1,Grass,,0.9,18.5,Leaf Guard,,480.0,70.0,105.0,90.0,80.0,90.0,45.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
881,755,Morelull,7,0,2,Grass,Fairy,0.2,1.5,Illuminate,Effect Spore,285.0,40.0,35.0,55.0,65.0,75.0,15.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,,base,,False
882,756,Shiinotic,7,0,2,Grass,Fairy,1.0,11.5,Illuminate,Effect Spore,405.0,60.0,45.0,80.0,90.0,100.0,30.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,,base,,False
883,757,Salandit,7,0,2,Poison,Fire,0.6,4.8,Corrosion,,320.0,48.0,44.0,40.0,71.0,40.0,77.0,70.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,,base,,False
884,758,Salazzle,7,0,2,Poison,Fire,1.2,22.2,Corrosion,,480.0,68.0,64.0,60.0,111.0,60.0,117.0,70.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,,base,,False
885,759,Stufful,7,0,2,Normal,Fighting,0.5,6.8,Fluffy,Klutz,340.0,70.0,75.0,50.0,45.0,50.0,50.0,70.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,,base,,False
886,760,Bewear,7,0,2,Normal,Fighting,2.1,135.0,Fluffy,Klutz,500.0,120.0,125.0,80.0,55.0,60.0,60.0,70.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0,,base,,False
887,761,Bounsweet,7,0,1,Grass,,0.3,3.2,Leaf Guard,Oblivious,210.0,42.0,30.0,38.0,30.0,38.0,32.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
888,762,Steenee,7,0,1,Grass,,0.7,8.2,Leaf Guard,Oblivious,290.0,52.0,40.0,48.0,40.0,48.0,62.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
889,763,Tsareena,7,0,1,Grass,,1.2,21.4,Leaf Guard,Queenly Majesty,510.0,72.0,120.0,98.0,50.0,98.0,72.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
890,764,Comfey,7,0,1,Fairy,,0.1,0.3,Flower Veil,Triage,485.0,51.0,52.0,90.0,82.0,110.0,100.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,,base,,False
891,765,Oranguru,7,0,2,Normal,Psychic,1.5,76.0,Inner Focus,Telepathy,490.0,90.0,60.0,80.0,90.0,110.0,60.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,,base,,False
892,766,Passimian,7,0,1,Fighting,,2.0,82.8,Receiver,,490.0,100.0,120.0,90.0,40.0,60.0,80.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,,base,,False
893,767,Wimpod,7,0,2,Bug,Water,0.5,12.0,Wimp Out,,230.0,25.0,35.0,40.0,20.0,30.0,80.0,70.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,base,,False
894,768,Golisopod,7,0,2,Bug,Water,2.0,108.0,Emergency Exit,,530.0,75.0,125.0,140.0,60.0,90.0,40.0,70.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,base,,False
895,769,Sandygast,7,0,2,Ghost,Ground,0.5,70.0,Water Compaction,,320.0,55.0,55.0,80.0,70.0,45.0,15.0,70.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,,base,,False
896,770,Palossand,7,0,2,Ghost,Ground,1.3,250.0,Water Compaction,,480.0,85.0,75.0,110.0,100.0,75.0,35.0,70.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,,base,,False
897,771,Pyukumuku,7,0,1,Water,,0.3,1.2,Innards Out,,410.0,55.0,60.0,130.0,30.0,130.0,5.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
898,772,Type: Null,7,0,1,Normal,,1.9,120.5,Battle Armor,,534.0,95.0,95.0,95.0,95.0,95.0,59.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
899,773,Silvally,7,0,1,Normal,,2.3,100.5,RKS System,,570.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
900,774,Minior Meteor Form,7,0,2,Rock,Flying,0.3,40.0,Shields Down,,440.0,60.0,60.0,100.0,60.0,100.0,60.0,70.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,,base,,False
901,774,Minior Core Form,7,0,2,Rock,Flying,0.3,0.3,Shields Down,,500.0,60.0,100.0,60.0,100.0,60.0,120.0,70.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,,base,,False
902,775,Komala,7,0,1,Normal,,0.4,19.9,Comatose,,480.0,65.0,115.0,65.0,75.0,95.0,65.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
903,776,Turtonator,7,0,2,Fire,Dragon,2.0,212.0,Shell Armor,,485.0,60.0,78.0,135.0,91.0,85.0,36.0,70.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,,base,,False
904,777,Togedemaru,7,0,2,Electric,Steel,0.3,3.3,Iron Barbs,Lightning Rod,435.0,65.0,98.0,63.0,40.0,73.0,96.0,70.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,,base,,False
905,778,Mimikyu,7,0,2,Ghost,Fairy,0.2,0.7,Disguise,,476.0,55.0,90.0,80.0,50.0,105.0,96.0,70.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,0.0,1.0,2.0,1.0,,base,,False
906,779,Bruxish,7,0,2,Water,Psychic,0.9,19.0,Dazzling,Strong Jaw,475.0,68.0,105.0,70.0,70.0,70.0,92.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,,base,,False
907,780,Drampa,7,0,2,Normal,Dragon,3.0,185.0,Berserk,Sap Sipper,485.0,78.0,60.0,85.0,135.0,91.0,36.0,70.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,,base,,False
908,781,Dhelmise,7,0,2,Ghost,Grass,3.9,210.0,Steelworker,,517.0,70.0,131.0,100.0,86.0,90.0,40.0,70.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,False
909,782,Jangmo-o,7,0,1,Dragon,,0.6,29.7,Bulletproof,Soundproof,300.0,45.0,55.0,65.0,45.0,45.0,45.0,70.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,base,,False
910,783,Hakamo-o,7,0,2,Dragon,Fighting,1.2,47.0,Bulletproof,Soundproof,420.0,55.0,75.0,90.0,65.0,70.0,65.0,70.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,,base,,False
911,784,Kommo-o,7,0,2,Dragon,Fighting,1.6,78.2,Bulletproof,Soundproof,600.0,75.0,110.0,125.0,100.0,105.0,85.0,70.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,,base,,False
912,785,Tapu Koko,7,0,2,Electric,Fairy,1.8,20.5,Electric Surge,,570.0,70.0,115.0,85.0,95.0,75.0,130.0,70.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,,base,,False
913,786,Tapu Lele,7,0,2,Psychic,Fairy,1.2,18.6,Psychic Surge,,570.0,70.0,85.0,75.0,130.0,115.0,95.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,,base,,False
914,787,Tapu Bulu,7,0,2,Grass,Fairy,1.9,45.5,Grassy Surge,,570.0,70.0,130.0,115.0,85.0,95.0,75.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,,base,,False
915,788,Tapu Fini,7,0,2,Water,Fairy,1.3,21.2,Misty Surge,,570.0,70.0,75.0,115.0,95.0,130.0,85.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,,base,,False
916,789,Cosmog,7,1,1,Psychic,,0.2,0.1,Unaware,,200.0,43.0,29.0,31.0,29.0,31.0,37.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,False
917,790,Cosmoem,7,1,1,Psychic,,0.1,999.9,Sturdy,,400.0,43.0,29.0,131.0,29.0,131.0,37.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,False
918,791,Solgaleo,7,1,2,Psychic,Steel,3.4,230.0,Full Metal Body,,680.0,137.0,137.0,107.0,113.0,89.0,97.0,0.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,,base,,False
919,792,Lunala,7,1,2,Psychic,Ghost,4.0,120.0,Shadow Shield,,680.0,137.0,113.0,89.0,137.0,107.0,97.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,base,,False
920,793,Nihilego,7,0,2,Rock,Poison,1.2,55.5,Beast Boost,,570.0,109.0,53.0,47.0,127.0,131.0,103.0,0.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,,base,,False
921,794,Buzzwole,7,0,2,Bug,Fighting,2.4,333.6,Beast Boost,,570.0,107.0,139.0,139.0,53.0,53.0,79.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,,base,,False
922,795,Pheromosa,7,0,2,Bug,Fighting,1.8,25.0,Beast Boost,,570.0,71.0,137.0,37.0,137.0,37.0,151.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,,base,,False
923,796,Xurkitree,7,0,1,Electric,,3.8,100.0,Beast Boost,,570.0,83.0,89.0,71.0,173.0,71.0,83.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
924,797,Celesteela,7,0,2,Steel,Flying,9.2,999.9,Beast Boost,,570.0,97.0,101.0,103.0,107.0,101.0,61.0,0.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,,base,,False
925,798,Kartana,7,0,2,Grass,Steel,0.3,0.1,Beast Boost,,570.0,59.0,181.0,131.0,59.0,31.0,109.0,0.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,,base,,False
926,799,Guzzlord,7,0,2,Dark,Dragon,5.5,888.0,Beast Boost,,570.0,223.0,101.0,53.0,97.0,53.0,43.0,0.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,,base,,False
927,800,Necrozma,7,1,1,Psychic,,2.4,230.0,Prism Armor,,600.0,97.0,107.0,101.0,127.0,89.0,79.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.5,1.0,1.5,1.0,1.5,1.0,1.0,,base,,False
928,800,Dusk Mane Necrozma,7,1,2,Psychic,Steel,3.8,460.0,Prism Armor,,680.0,97.0,157.0,127.0,113.0,109.0,77.0,0.0,0.5,1.5,1.0,1.0,0.5,0.5,1.0,0.0,1.5,0.5,0.25,1.0,0.5,1.5,0.5,1.5,0.5,0.5,,base,,False
929,800,Dawn Wings Necrozma,7,1,2,Psychic,Ghost,4.2,350.0,Prism Armor,,680.0,97.0,113.0,109.0,157.0,127.0,77.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,3.0,1.0,3.0,1.0,1.0,,base,,False
930,800,Ultra Necrozma,7,1,2,Psychic,Dragon,7.5,230.0,Neuroforce,,754.0,97.0,167.0,97.0,167.0,97.0,129.0,0.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,base,,False
931,801,Magearna,7,0,2,Steel,Fairy,1.0,80.5,Soul-Heart,,600.0,80.0,95.0,115.0,130.0,115.0,65.0,0.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,,base,,False
932,802,Marshadow,7,0,2,Fighting,Ghost,0.7,22.2,Technician,,600.0,90.0,125.0,80.0,90.0,90.0,125.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0,,base,,False
933,803,Poipole,7,0,1,Poison,,0.6,1.8,Beast Boost,,420.0,67.0,73.0,67.0,73.0,67.0,73.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,base,,False
934,804,Naganadel,7,0,2,Poison,Dragon,3.6,150.0,Beast Boost,,540.0,73.0,73.0,73.0,127.0,73.0,121.0,0.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,,base,,False
935,805,Stakataka,7,0,2,Rock,Steel,5.5,820.0,Beast Boost,,570.0,61.0,131.0,211.0,53.0,101.0,13.0,0.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,,base,,False
936,806,Blacephalon,7,0,2,Fire,Ghost,1.8,13.0,Beast Boost,,570.0,53.0,127.0,53.0,151.0,79.0,107.0,0.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,,base,,False
937,807,Zeraora,7,0,1,Electric,,1.5,44.5,Volt Absorb,,600.0,88.0,112.0,75.0,102.0,80.0,143.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
938,808,Meltan,7,0,1,Steel,,0.2,8.0,Magnet Pull,,300.0,46.0,65.0,65.0,55.0,35.0,34.0,,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,,base,,False
939,809,Melmetal,7,0,1,Steel,,2.5,800.0,Iron Fist,,600.0,135.0,143.0,143.0,80.0,65.0,34.0,,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,,base,,False
940,810,Grookey,8,0,1,Grass,,0.3,5.0,Overgrow,,310.0,50.0,65.0,50.0,40.0,40.0,65.0,,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
941,811,Thwackey,8,0,1,Grass,,0.7,14.0,Overgrow,,420.0,70.0,85.0,70.0,55.0,60.0,80.0,,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
942,812,Rillaboom,8,0,1,Grass,,2.1,90.0,Overgrow,,530.0,100.0,125.0,90.0,60.0,70.0,85.0,,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
943,813,Scorbunny,8,0,1,Fire,,0.3,4.5,Blaze,,310.0,50.0,71.0,40.0,40.0,40.0,69.0,,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,False
944,814,Raboot,8,0,1,Fire,,0.6,9.0,Blaze,,420.0,65.0,86.0,60.0,55.0,60.0,94.0,,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,False
945,815,Cinderace,8,0,1,Fire,,1.4,33.0,Blaze,,530.0,80.0,116.0,75.0,65.0,75.0,119.0,,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,False
946,816,Sobble,8,0,1,Water,,0.3,4.0,Torrent,,310.0,50.0,40.0,40.0,70.0,40.0,70.0,,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
947,817,Drizzile,8,0,1,Water,,0.7,11.5,Torrent,,420.0,65.0,60.0,55.0,95.0,55.0,90.0,,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
948,818,Inteleon,8,0,1,Water,,1.9,45.2,Torrent,,530.0,70.0,85.0,65.0,125.0,65.0,120.0,,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
949,819,Skwovet,8,0,1,Normal,,0.3,2.5,Cheek Pouch,,275.0,70.0,55.0,55.0,35.0,35.0,25.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
950,820,Greedent,8,0,1,Normal,,0.6,6.0,Cheek Pouch,,460.0,120.0,95.0,95.0,55.0,75.0,20.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
951,821,Rookidee,8,0,1,Flying,,0.2,1.8,Keen Eye,Unnerve,245.0,38.0,47.0,35.0,33.0,35.0,57.0,,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,,base,,False
952,822,Corvisquire,8,0,1,Flying,,0.8,16.0,Keen Eye,Unnerve,365.0,68.0,67.0,55.0,43.0,55.0,77.0,,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,,base,,False
953,823,Corviknight,8,0,2,Flying,Steel,2.2,75.0,Pressure,Unnerve,495.0,98.0,87.0,105.0,53.0,85.0,67.0,,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,,base,,False
954,824,Blipbug,8,0,1,Bug,,0.4,8.0,Swarm,Compound Eyes,180.0,25.0,20.0,20.0,25.0,45.0,45.0,,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,False
955,825,Dottler,8,0,2,Bug,Psychic,0.4,19.5,Swarm,Compound Eyes,335.0,50.0,35.0,80.0,50.0,90.0,30.0,,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,base,,False
956,826,Orbeetle,8,0,2,Bug,Psychic,0.4,40.8,Swarm,Frisk,505.0,60.0,45.0,110.0,80.0,120.0,90.0,,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,base,,False
957,827,Nickit,8,0,1,Dark,,0.6,8.9,Run Away,Unburden,245.0,40.0,28.0,28.0,47.0,52.0,50.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,False
958,828,Thievul,8,0,1,Dark,,1.2,19.9,Run Away,Unburden,455.0,70.0,58.0,58.0,87.0,92.0,90.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,False
959,829,Gossifleur,8,0,1,Grass,,0.4,2.2,Cotton Down,Regenerator,250.0,40.0,40.0,60.0,40.0,60.0,10.0,,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
960,830,Eldegoss,8,0,1,Grass,,0.5,2.5,Cotton Down,Regenerator,460.0,60.0,50.0,90.0,80.0,120.0,60.0,,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
961,831,Wooloo,8,0,1,Normal,,0.6,6.0,Fluffy,Run Away,270.0,42.0,40.0,55.0,40.0,45.0,48.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
962,832,Dubwool,8,0,1,Normal,,1.3,43.0,Fluffy,Steadfast,490.0,72.0,80.0,100.0,60.0,90.0,88.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
963,833,Chewtle,8,0,1,Water,,0.3,8.5,Strong Jaw,Shell Armor,284.0,50.0,64.0,50.0,38.0,38.0,44.0,,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
964,834,Drednaw,8,0,2,Water,Rock,1.0,115.5,Strong Jaw,Shell Armor,485.0,90.0,115.0,90.0,48.0,68.0,74.0,,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,False
965,835,Yamper,8,0,1,Electric,,0.3,13.5,Ball Fetch,,270.0,59.0,45.0,50.0,40.0,50.0,26.0,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
966,836,Boltund,8,0,1,Electric,,1.0,34.0,Strong Jaw,,490.0,69.0,90.0,60.0,90.0,60.0,121.0,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
